2020-08-12 18:58:01,905 [Worker-3: Loading available Gradle versions] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2020-08-14 23:00:27,559 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-task-dependencies/2.2.3.RELEASE/spring-cloud-task-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:27,828 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-task-dependencies/2.2.3.RELEASE/spring-cloud-task-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:28,072 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2020-08-14 23:00:28,488 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-dependencies-parent/2.2.3.RELEASE/spring-cloud-dependencies-parent-2.2.3.RELEASE.pom
2020-08-14 23:00:28,717 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.4.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.4.RELEASE.pom
2020-08-14 23:00:29,361 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-circuitbreaker-dependencies/1.0.4.RELEASE/spring-cloud-circuitbreaker-dependencies-1.0.4.RELEASE.pom
2020-08-14 23:00:29,586 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.4.RELEASE/spring-cloud-config-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:29,869 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-config-dependencies/2.2.4.RELEASE/spring-cloud-config-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:30,110 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.9.RELEASE/spring-cloud-function-dependencies-3.0.9.RELEASE.pom
2020-08-14 23:00:30,380 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-function-dependencies/3.0.9.RELEASE/spring-cloud-function-dependencies-3.0.9.RELEASE.pom
2020-08-14 23:00:30,627 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.4.RELEASE/spring-cloud-gateway-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:30,935 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.4.RELEASE/spring-cloud-gateway-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:31,186 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.4.RELEASE/spring-cloud-consul-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:31,578 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.4.RELEASE/spring-cloud-consul-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:31,809 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.4.RELEASE/spring-cloud-sleuth-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:32,377 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.4.RELEASE/spring-cloud-sleuth-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:32,583 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2020-08-14 23:00:33,091 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.12.3/brave-bom-5.12.3.pom
2020-08-14 23:00:33,287 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2020-08-14 23:00:33,486 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.15.0/zipkin-reporter-bom-2.15.0.pom
2020-08-14 23:00:33,660 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.4.RELEASE/spring-cloud-vault-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:33,861 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.4.RELEASE/spring-cloud-vault-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:34,064 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.3.RELEASE/spring-cloud-zookeeper-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:35,269 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.3.RELEASE/spring-cloud-zookeeper-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:35,489 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.4.RELEASE/spring-cloud-security-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:35,818 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-security-dependencies/2.2.4.RELEASE/spring-cloud-security-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:36,039 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.3.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:42,477 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.3.RELEASE/spring-cloud-cloudfoundry-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:42,700 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.3.RELEASE/spring-cloud-bus-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:43,564 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.3.RELEASE/spring-cloud-bus-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:43,835 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.4.RELEASE/spring-cloud-contract-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:44,651 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.4.RELEASE/spring-cloud-contract-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:44,861 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-aws-dependencies/2.2.3.RELEASE/spring-cloud-aws-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:45,151 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-aws-dependencies/2.2.3.RELEASE/spring-cloud-aws-dependencies-2.2.3.RELEASE.pom
2020-08-14 23:00:45,365 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-bom/1.11.792/aws-java-sdk-bom-1.11.792.pom
2020-08-14 23:00:45,788 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-bom/1.11.792/aws-java-sdk-bom-1.11.792.pom
2020-08-14 23:00:46,013 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pom/1.11.792/aws-java-sdk-pom-1.11.792.pom
2020-08-14 23:00:46,439 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/amazonaws/aws-java-sdk-pom/1.11.792/aws-java-sdk-pom-1.11.792.pom
2020-08-14 23:00:46,679 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/2.2.4.RELEASE/spring-cloud-openfeign-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:46,925 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-openfeign-dependencies/2.2.4.RELEASE/spring-cloud-openfeign-dependencies-2.2.4.RELEASE.pom
2020-08-14 23:00:47,145 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/1.1.5.RELEASE/spring-cloud-kubernetes-dependencies-1.1.5.RELEASE.pom
2020-08-14 23:00:47,472 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-kubernetes-dependencies/1.1.5.RELEASE/spring-cloud-kubernetes-dependencies-1.1.5.RELEASE.pom
2020-08-14 23:00:47,981 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/4.10.3/kubernetes-client-bom-4.10.3.pom
2020-08-14 23:00:48,434 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/4.10.3/kubernetes-client-bom-4.10.3.pom
2020-08-14 23:00:48,662 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gcp-dependencies/1.2.4.RELEASE/spring-cloud-gcp-dependencies-1.2.4.RELEASE.pom
2020-08-14 23:00:48,913 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-gcp-dependencies/1.2.4.RELEASE/spring-cloud-gcp-dependencies-1.2.4.RELEASE.pom
2020-08-14 23:00:49,409 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-jre/guava-bom-29.0-jre.pom
2020-08-14 23:00:49,641 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-jre/guava-bom-29.0-jre.pom
2020-08-14 23:00:50,040 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/libraries-bom/8.1.0/libraries-bom-8.1.0.pom
2020-08-14 23:00:50,276 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/libraries-bom/8.1.0/libraries-bom-8.1.0.pom
2020-08-14 23:00:50,515 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-android/guava-bom-29.0-android.pom
2020-08-14 23:00:50,825 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/guava/guava-bom/29.0-android/guava-bom-29.0-android.pom
2020-08-14 23:00:51,355 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/protobuf/protobuf-bom/3.12.2/protobuf-bom-3.12.2.pom
2020-08-14 23:00:51,988 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/protobuf/protobuf-bom/3.12.2/protobuf-bom-3.12.2.pom
2020-08-14 23:00:52,236 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bom/0.131.0/google-cloud-bom-0.131.0.pom
2020-08-14 23:00:52,518 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bom/0.131.0/google-cloud-bom-0.131.0.pom
2020-08-14 23:00:52,749 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/api/gax-bom/1.57.1/gax-bom-1.57.1.pom
2020-08-14 23:00:52,968 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/api/gax-bom/1.57.1/gax-bom-1.57.1.pom
2020-08-14 23:00:53,188 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/auth/google-auth-library-bom/0.21.1/google-auth-library-bom-0.21.1.pom
2020-08-14 23:00:53,511 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/auth/google-auth-library-bom/0.21.1/google-auth-library-bom-0.21.1.pom
2020-08-14 23:00:53,741 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-core-bom/1.93.7/google-cloud-core-bom-1.93.7.pom
2020-08-14 23:00:53,956 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-core-bom/1.93.7/google-cloud-core-bom-1.93.7.pom
2020-08-14 23:00:54,181 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.9.2/google-cloud-shared-config-0.9.2.pom
2020-08-14 23:00:54,691 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.9.2/google-cloud-shared-config-0.9.2.pom
2020-08-14 23:00:54,944 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-accessapproval-bom/0.1.3/google-cloud-accessapproval-bom-0.1.3.pom
2020-08-14 23:00:55,169 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-accessapproval-bom/0.1.3/google-cloud-accessapproval-bom-0.1.3.pom
2020-08-14 23:00:55,605 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.6.0/google-cloud-shared-config-0.6.0.pom
2020-08-14 23:00:56,043 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.6.0/google-cloud-shared-config-0.6.0.pom
2020-08-14 23:00:56,324 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-asset-bom/1.5.0/google-cloud-asset-bom-1.5.0.pom
2020-08-14 23:00:56,560 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-asset-bom/1.5.0/google-cloud-asset-bom-1.5.0.pom
2020-08-14 23:00:56,810 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-automl-bom/1.2.0/google-cloud-automl-bom-1.2.0.pom
2020-08-14 23:00:57,050 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-automl-bom/1.2.0/google-cloud-automl-bom-1.2.0.pom
2020-08-14 23:00:57,288 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.8.1/google-cloud-shared-config-0.8.1.pom
2020-08-14 23:00:57,712 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-shared-config/0.8.1/google-cloud-shared-config-0.8.1.pom
2020-08-14 23:00:57,934 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigquerydatatransfer-bom/1.0.4/google-cloud-bigquerydatatransfer-bom-1.0.4.pom
2020-08-14 23:00:58,235 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigquerydatatransfer-bom/1.0.4/google-cloud-bigquerydatatransfer-bom-1.0.4.pom
2020-08-14 23:00:58,450 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigquerystorage-bom/1.1.0/google-cloud-bigquerystorage-bom-1.1.0.pom
2020-08-14 23:00:58,667 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigquerystorage-bom/1.1.0/google-cloud-bigquerystorage-bom-1.1.0.pom
2020-08-14 23:00:58,904 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigtable-bom/1.13.1/google-cloud-bigtable-bom-1.13.1.pom
2020-08-14 23:00:59,419 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-bigtable-bom/1.13.1/google-cloud-bigtable-bom-1.13.1.pom
2020-08-14 23:00:59,634 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-billing-bom/1.1.0/google-cloud-billing-bom-1.1.0.pom
2020-08-14 23:01:00,001 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-billing-bom/1.1.0/google-cloud-billing-bom-1.1.0.pom
2020-08-14 23:01:00,246 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-billingbudgets-bom/0.3.0/google-cloud-billingbudgets-bom-0.3.0.pom
2020-08-14 23:01:00,482 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-billingbudgets-bom/0.3.0/google-cloud-billingbudgets-bom-0.3.0.pom
2020-08-14 23:01:00,703 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-build-bom/2.0.0/google-cloud-build-bom-2.0.0.pom
2020-08-14 23:01:00,943 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-build-bom/2.0.0/google-cloud-build-bom-2.0.0.pom
2020-08-14 23:01:01,186 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-container-bom/1.0.4/google-cloud-container-bom-1.0.4.pom
2020-08-14 23:01:01,763 [Worker-20: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/google/cloud/google-cloud-container-bom/1.0.4/google-cloud-container-bom-1.0.4.pom
